"weight","new_entrepreneur","established_entrepreneur","knows_entrepreneur","local_opportunity","entrepreneurial_skill","fear_of_failure","wants_entrepreneurship","respects_entrepreneurship","follows_entrepreneurship","future_startup","discontinued_business","discontinued_business_continuation","is_investor","investment","investment_relationship","gender","age_range","household_size","household_income","education","new_entrepreneur_industry","established_entrepreneur_industry","new_entrepreneur_new_jobs","established_entrepreneur_new_jobs","established_entrepreneur_owners","new_entrepreneur_owners","new_entrepreneur_external_sales","established_entrepreneur_external_sales","new_entrepreneur_innovation","year","new_entrepreneur_local_innovation","new_entrepreneur_employees","established_entrepreneur_employees","race","region"
0.896425698,"No","Yes","Yes","Yes","Yes","No",NA,"Yes",NA,"No","No",NA,"No",NA,NA,"male","25-34",6,NA,NA,NA,"MINING,CONSTRUCTION",NA,0,2,NA,NA,NA,NA,"2020",NA,NA,2,"White","Great Lakes"
0.985541457,"Yes","No","Yes",NA,"Yes","Yes","No","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","18-24",4,NA,NA,"PROFESSIONAL SERVICES",NA,0,NA,NA,2,"Under 25%",NA,NA,"2020","No, not new product or service",0,NA,"White","New York-New Jersey"
1.184449312,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",NA,"Yes",NA,"Other","female","45-54",4,NA,NA,"GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,3,NA,NA,2,"None",NA,NA,"2020","No, not new product or service",NA,NA,"Black","Pacific Southwest"
1.047253795,"No","No","No","No","No","No","Yes","No","No","No","No",NA,"No",NA,NA,"male","18-24",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Mid-Atlantic"
0.941446108,"No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No",NA,"No",NA,NA,"female","18-24",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Pacific Southwest"
0.689121777,"Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",4,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,2,NA,NA,3,"None",NA,NA,"2020","No, not new product or service",NA,NA,"White","South"
0.864182807,"No","No","Yes","Yes","Yes","No","No","Yes","No","No","No",NA,"Yes",NA,"A stranger with a good business idea","male","45-54",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New York-New Jersey"
1.687494558,"Yes","No","Yes","Yes","Yes","Yes","No","No","No","Yes","No",NA,"No",NA,NA,"male","35-44",5,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,1,NA,NA,1,"Under 25%",NA,NA,"2020","No, not new product or service",0,NA,"White","Pacific Southwest"
0.656057386,"Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",6,NA,NA,"FINANCIAL INTERMEDIATION, REAL ESTATE",NA,5,NA,NA,2,"None",NA,NA,"2020","No, not new product or service",5,NA,"White","Great Lakes"
1.021143728,"No","No","No","No","No","Yes","No","Yes","No","No","No",NA,"No",NA,NA,"female","35-44",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
1.108027133,"Yes","No","Yes","No","Yes","No","No","Yes",NA,"No","No",NA,"No",NA,NA,"female","35-44",4,NA,NA,"PROFESSIONAL SERVICES",NA,2,NA,NA,2,"None",NA,NA,"2020","No, not new product or service",NA,NA,"White","Pacific Southwest"
0.663223241,"No","No","No","No","No","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"male","35-44",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,NA,"Mid-Atlantic"
0.974260687,"No","No","Yes",NA,"Yes","Yes","Yes",NA,"No","No","No",NA,"No",NA,NA,"male","18-24",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Black","Pacific Southwest"
0.926961458,"No","No","No","Yes","Yes","No",NA,NA,NA,"No","No",NA,"No",NA,NA,"male","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Mid-Atlantic"
1.058351828,"Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No",NA,"No",NA,NA,"female","18-24",3,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,2,NA,NA,1,"Under 25%",NA,NA,"2020","No, not new product or service",1,NA,"Hispanic","Southeast"
0.920414855,"No","No","Yes","Yes","No","Yes","Yes","No","No","No","No",NA,"No",NA,NA,"female","18-24",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","South"
0.897744917,"No","No","No","No","No","Yes",NA,"Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
1.108027133,"No","Yes","No","No","Yes","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"female","35-44",4,NA,NA,NA,"MINING,CONSTRUCTION",NA,15,1,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Pacific Southwest"
1.058351828,"No","No","No","No","Yes","Yes","Yes",NA,"Yes","No","No",NA,"No",NA,NA,"female","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,NA,"Southeast"
0.656057386,"No","No","No","No","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
1.00469082,"No","No","No","Yes","No","Yes",NA,"Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New York-New Jersey"
0.94823709,"No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.896425698,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.985541457,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New York-New Jersey"
0.897744917,"No","No","No","No","Yes","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
0.656057386,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.883805426,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Other","Southeast"
1.04895845,"No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Pacific Southwest"
0.94823709,"No","No","Yes","Yes","Yes","Yes","No","No","No","No","No",NA,"No",NA,NA,"female","45-54",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
1.027662747,"No","No","Yes","No","No","Yes","No","Yes","Yes","No","No",NA,"Yes",NA,"A friend or neighbor, or","male","25-34",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Mid-Atlantic"
0.716432009,"No","Yes","Yes","Yes","Yes","No","Yes",NA,NA,"No","No",NA,"No",NA,NA,"male","55-64",3,NA,NA,NA,"GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,2,1,NA,NA,NA,NA,"2020",NA,NA,1,"White","Southeast"
0.864182807,"No","Yes","No","No","Yes","Yes",NA,NA,"Yes","No","No",NA,"No",NA,NA,"male","45-54",2,NA,NA,NA,"INFORMATION AND COMMUNICATION",NA,0,1,NA,NA,NA,NA,"2020",NA,NA,2,"White","New York-New Jersey"
1.249536611,"No","No","Yes","No","Yes","Yes","No","No","Yes","Yes","No",NA,"Yes",NA,NA,"female","25-34",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Southeast"
1.199490811,"Yes","No","Yes",NA,"Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",5,NA,NA,"PROFESSIONAL SERVICES",NA,0,NA,NA,5,"Under 25%",NA,NA,"2020","No, not new product or service",NA,NA,"White","New England"
0.883805426,"No","No","Yes","Yes",NA,"Yes","Yes","Yes","Yes","Yes","No",NA,"Yes",NA,"A friend or neighbor, or","male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
0.915572513,"No","No","No","Yes","No","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
0.883805426,"No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No",NA,NA,"male","35-44",5,NA,NA,NA,"PROFESSIONAL SERVICES",NA,0,2,NA,NA,NA,NA,"2020",NA,NA,0,"White","Southeast"
1.438008457,"No","No","No",NA,"No","No","Yes","No","No","Yes","No",NA,"No",NA,NA,"male","25-34",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Pacific Southwest"
0.774691095,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","35-44",2,NA,NA,"GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,10,NA,NA,2,"None",NA,NA,"2020","No, not new product or service",NA,NA,"White","Great Lakes"
0.689121777,"No","No","No",NA,NA,"Yes",NA,"Yes",NA,"Yes","No",NA,"No",NA,NA,"male","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
0.978458789,"No","No","Yes","No","No","Yes","Yes",NA,"Yes","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Pacific Southwest"
1.047253795,"No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Mid-Atlantic"
1.04895845,"No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"male","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Other","Pacific Southwest"
1.122352228,"No","No","Yes",NA,"Yes","No","Yes","No","Yes",NA,"No",NA,"No",NA,NA,"female","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
1.168439175,"No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","South"
1.210920811,"No","No","Yes","Yes",NA,"Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.864182807,"No","No","No","No","No","Yes",NA,NA,"Yes","No","No",NA,"No",NA,NA,"male","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New York-New Jersey"
1.242302616,"No","No","No","No","Yes","Yes",NA,"No","No","No","Yes","No","No",NA,NA,"male","35-44",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,NA,"New England"
0.897744917,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
1.058351828,"No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No",NA,"No",NA,NA,"female","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Other","Southeast"
0.864182807,"No","No","No","Yes","Yes","No",NA,"No","No","No","No",NA,"Yes",NA,"Some other relative, kin, or blood relation","male","45-54",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New York-New Jersey"
1.094309486,"No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","55-64",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.774691095,"No","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","35-44",2,NA,NA,NA,"GOVERNMENT, HEALTH, EDUCATION, SOCIAL SERVICES",NA,0,1,NA,NA,NA,NA,"2020",NA,NA,1,"White","Great Lakes"
1.249536611,"No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No",NA,"No",NA,NA,"female","25-34",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Southeast"
0.896425698,"No","No","Yes","No","Yes","Yes","No",NA,"Yes","No","No",NA,"No",NA,NA,"male","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Great Lakes"
1.134178211,"No","No","Yes","Yes","Yes","No","No","Yes","No",NA,"No",NA,"No",NA,NA,"male","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.656057386,"Yes","No","No","No","Yes","Yes","Yes",NA,"Yes",NA,"No",NA,"No",NA,NA,"male","35-44",2,NA,NA,"PERSONAL/CONSUMER SERVICE ACTIVITIES",NA,0,NA,NA,1,"Under 25%",NA,NA,"2020",NA,NA,NA,"Other","Great Lakes"
1.166687242,"No","No","Yes","No","Yes","No","No","No","Yes","No","No",NA,"No",NA,NA,"male","18-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.442509535,"No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","35-44",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Mountain and Plains"
0.774691095,"Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No",NA,"No",NA,NA,"female","35-44",4,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,1,NA,NA,1,"Under 25%",NA,NA,"2020","New to people in the area where you live",NA,NA,"White","Great Lakes"
0.774691095,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","35-44",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.978458789,"No","No","No","Yes","No","Yes","No","No","Yes","No","No",NA,"No",NA,NA,"female","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Pacific Southwest"
0.948765988,"No","No","Yes","Yes","No","Yes","Yes",NA,"Yes","No","No",NA,"No",NA,NA,"female","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Other","New York-New Jersey"
0.920501369,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
1.13558309,"No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
1.687494558,"No","No","Yes","Yes","No","No","Yes","No","No","No","No",NA,"No",NA,NA,"male","35-44",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Pacific Southwest"
1.249536611,"No","No","Yes","No","No","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
0.897744917,"No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
1.027662747,"No","No","Yes","No","No","No","No","Yes","No","No","No",NA,"Yes",NA,"A friend or neighbor, or","male","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Mid-Atlantic"
1.242302616,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New England"
1.687494558,"Yes","No","No",NA,"Yes","No","Yes","Yes","No","Yes","No",NA,"No",NA,NA,"male","35-44",5,NA,NA,"UTILISATION, TRANSPORT, STORAGE",NA,0,NA,NA,1,"None",NA,NA,"2020","No, not new product or service",NA,NA,"Black","Pacific Southwest"
0.945881177,"Yes","No","Yes","Yes","Yes","No",NA,NA,"Yes","Yes","No",NA,"No",NA,NA,"female","45-54",1,NA,NA,"PERSONAL/CONSUMER SERVICE ACTIVITIES",NA,0,NA,NA,1,"None",NA,NA,"2020","New to people in your country",NA,NA,"White","Southeast"
0.948765988,"No","No","No","No","No","Yes",NA,"Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New York-New Jersey"
1.166687242,"No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","18-24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Great Lakes"
0.920414855,"No","No","Yes","No","Yes","Yes",NA,NA,"No","No","No",NA,"No",NA,NA,"female","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Other","South"
1.079737913,"No","No","No","No","No","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"female","55-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
0.656057386,"No","No","Yes",NA,NA,"Yes",NA,"No","Yes","No","No",NA,"Yes",NA,"A friend or neighbor, or","male","35-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.716432009,"No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No",NA,"No",NA,NA,"male","55-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
1.13558309,"No","No","No","Yes","No","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"male","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","South"
0.704716559,"No","No","Yes","No","Yes","Yes","No","No","No","No","No",NA,"No",NA,NA,"female","25-34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Hispanic","Mid-Atlantic"
0.656057386,"No","No","No","No","No","Yes","Yes",NA,"Yes","No","No",NA,"No",NA,NA,"male","35-44",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.950000595,"No","No","No",NA,"No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","55-64",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,NA,"New York-New Jersey"
1.202599196,"Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","35-44",5,NA,NA,NA,NA,1,NA,NA,1,"Under 25%",NA,NA,"2020","No, not new product or service",NA,NA,"White","New York-New Jersey"
1.462720727,"No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
1.137154341,"No","No","No","No","No","Yes","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New England"
0.663223241,"No","No","No","No","No","No","No","No","No","No","No",NA,"No",NA,NA,"male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Mid-Atlantic"
0.864182807,"No","No","Yes","No","Yes","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"male","45-54",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New York-New Jersey"
1.184449312,"Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","45-54",2,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,6,NA,NA,1,"None",NA,NA,"2020","No, not new product or service",NA,NA,"White","Pacific Southwest"
0.883805426,"No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
0.883805426,"Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No",NA,NA,"male","35-44",10,NA,NA,"MINING,CONSTRUCTION",NA,97,NA,NA,1,"None",NA,NA,"2020","No, not new product or service",3,NA,"White","Southeast"
1.013412719,"No","No","Yes",NA,"No","Yes","No","Yes","Yes","No","No",NA,"No",NA,NA,"female","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","New England"
1.058351828,"No","No","No","No","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
1.462720727,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",NA,"Yes",NA,NA,"female","35-44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Southeast"
1.122352228,"No","No","No","No","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","45-54",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Black","South"
1.027662747,"No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No",NA,"No",NA,NA,"male","25-34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Mid-Atlantic"
0.883805426,"Yes","No","Yes","Yes","Yes","No","Yes",NA,"Yes","Yes","No",NA,"No",NA,NA,"male","35-44",1,NA,NA,"FINANCIAL INTERMEDIATION, REAL ESTATE",NA,5,NA,NA,1,"None",NA,NA,"2020","No, not new product or service",0,NA,"White","Southeast"
1.687494558,"No","No","Yes","Yes","Yes","No",NA,"Yes","Yes","No","No",NA,"No",NA,NA,"male","35-44",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Pacific Southwest"
0.756375475,"No","No","No","No",NA,"Yes",NA,NA,"Yes","No","No",NA,"No",NA,NA,"male","45-54",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Central Midwest"
0.896425698,"Yes","No","Yes","No","No","No","No",NA,"No","No","No",NA,"No",NA,NA,"male","25-34",4,NA,NA,"PERSONAL/CONSUMER SERVICE ACTIVITIES",NA,10,NA,NA,2,"25 to 75%",NA,NA,"2020","No, not new product or service",NA,NA,"White","Great Lakes"
1.029744348,"Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No",NA,"No",NA,NA,"female","25-34",3,NA,NA,"RETAIL TRADE, HOTELS & RESTAURANTS",NA,1,NA,NA,1,"Under 25%",NA,NA,"2020","No, not new product or service",NA,NA,"White","New York-New Jersey"
0.663223241,"No","Yes","No","Yes","Yes","Yes","Yes",NA,"Yes","No","No",NA,"No",NA,NA,"male","35-44",5,NA,NA,NA,"INFORMATION AND COMMUNICATION",NA,0,1,NA,NA,NA,NA,"2020",NA,NA,2,"White","Mid-Atlantic"
0.906211297,"No","Yes","Yes","No","Yes","Yes",NA,NA,"Yes","No","No",NA,"No",NA,NA,"male","55-64",2,NA,NA,NA,"FINANCIAL INTERMEDIATION, REAL ESTATE",NA,0,2,NA,NA,NA,NA,"2020",NA,NA,0,"White","Great Lakes"
0.656057386,"No","No","No","Yes","Yes","No","Yes","No","Yes","No","No",NA,"No",NA,NA,"male","35-44",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
1.438008457,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No",NA,"No",NA,NA,"male","25-34",5,NA,NA,NA,"PROFESSIONAL SERVICES",NA,4,1,NA,NA,NA,NA,"2020",NA,NA,1,"Other","Pacific Southwest"
0.774691095,"No","No","Yes","No","No","No","Yes",NA,"Yes","No","No",NA,"No",NA,NA,"female","35-44",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Black","Great Lakes"
1.127811352,"No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
1.127811352,"No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"female","18-24",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
1.134160772,"No","No","Yes","Yes","Yes","No","Yes","Yes",NA,"No","No",NA,"No",NA,NA,"female","55-64",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Black","Pacific Southwest"
0.896425698,"No","No","Yes","No","No","No","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","25-34",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"White","Great Lakes"
0.864182807,"No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",NA,"No",NA,NA,"male","45-54",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,"Black","New York-New Jersey"
